tweet_id,in_reply_to_status_id,in_reply_to_user_id,timestamp,source,text,rating_numerator,rating_denominator,dog_stage,retweet_count,favorite_count,tweet_length,hashtags,name,expanded_urls
788765914992902144,,,2016-10-19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Butter. She can have whatever she wants forever. 12/10 would hug softly https://t.co/x5gXRS1abq,12,10,,12014.0,30658.0,79.0,,Butter,https://twitter.com/dog_rates/status/788765914992902144/photo/1
788412144018661376,,,2016-10-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dexter. He breaks hearts for a living. 11/10 h*ckin handsome af https://t.co/4DhSsC1W7S,11,10,,5990.0,16060.0,71.0,,Dexter,https://twitter.com/dog_rates/status/788412144018661376/photo/1
788178268662984705,,,2016-10-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Atlas is back and this time he's got doggles. Still 13/10 solarly conscious af https://t.co/s7MgFWDySc,13,10,,2488.0,8100.0,78.0,,,https://twitter.com/dog_rates/status/788178268662984705/photo/1
788150585577050112,,,2016-10-17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Leo. He's a golden chow. Rather h*ckin rare. 13/10 would give extra pats https://t.co/xosHjFzVXc,13,10,,1510.0,6865.0,80.0,,Leo,https://twitter.com/dog_rates/status/788150585577050112/photo/1
787810552592695296,,,2016-10-17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Frank. He wears sunglasses and walks himself. 11/10 I'll never be this cool or independent https://t.co/pNNjBtHWPc,11,10,,3540.0,9717.0,98.0,,Frank,https://twitter.com/dog_rates/status/787810552592695296/photo/1
787717603741622272,,,2016-10-16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tonks. She is a service puppo. Can hear a caterpillar hiccup from 7 miles away. 13/10 would follow anywhere https://t.co/i622ZbWkUp,13,10,puppo,3240.0,11416.0,115.0,,Tonks,https://twitter.com/dog_rates/status/787717603741622272/photo/1
787397959788929025,,,2016-10-15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Moose. He's rather h*ckin dangerous (you can tell by the collar). 11/10 would still attempt to snug https://t.co/lHVHGdDzb3,11,10,,3300.0,12120.0,107.0,,Moose,https://twitter.com/dog_rates/status/787397959788929025/photo/1
787322443945877504,,,2016-10-15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lincoln. He forgot to use his blinker when he changed lanes just now. Guilty as h*ck. Still 10/10 https://t.co/lsrR83SiVp,10,10,,2032.0,8726.0,105.0,,Lincoln,https://twitter.com/dog_rates/status/787322443945877504/photo/1
786963064373534720,,,2016-10-14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rory. He's got an interview in a few minutes. Looking spiffy af. Nervous as h*ck tho. 12/10 would hire https://t.co/ibj5g6xaAj,12,10,,9327.0,29725.0,110.0,,Rory,https://twitter.com/dog_rates/status/786963064373534720/photo/1
786709082849828864,,,2016-10-13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Logan, the Chow who lived. He solemnly swears he's up to lots of good. H*ckin magical af 9.75/10 https://t.co/yBO5wuqaPS",75,10,,7069.0,20296.0,104.0,,"Logan,",https://twitter.com/dog_rates/status/786709082849828864/photo/1
786664955043049472,,,2016-10-13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Honestly Kathleen I just want more Ken Bone"" 12/10 https://t.co/HmlEvAMP4r",12,10,,2996.0,11957.0,51.0,,,https://twitter.com/dog_rates/status/786664955043049472/photo/1
786595970293370880,,,2016-10-13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dale. He's a real spookster. Did me quite the frighten. 11/10 not too spooky to pet tho https://t.co/L8BWDD4oBX,11,10,,3601.0,10497.0,95.0,,Dale,https://twitter.com/dog_rates/status/786595970293370880/photo/1
786363235746385920,,,2016-10-13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rizzo. He has many talents. A true renaissance doggo. 13/10 entertaining af https://t.co/TVXpEJB7Wn,13,10,doggo,4072.0,12189.0,83.0,,Rizzo,https://twitter.com/dog_rates/status/786363235746385920/photo/1
786233965241827333,,,2016-10-12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mattie. She's extremely dangerous. Will bite your h*ckin finger right off. Still 11/10 would pet with caution https://t.co/78c9W8kLFh,11,10,,5571.0,17178.0,117.0,,Mattie,https://twitter.com/dog_rates/status/786233965241827333/photo/1
785927819176054784,,,2016-10-11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Lucy. She's strives to be the best potato she can be. 12/10 would boop https://t.co/lntsj7Fc4Y,12,10,,3652.0,12696.0,78.0,,Lucy,https://twitter.com/dog_rates/status/785927819176054784/photo/1
785872687017132033,,,2016-10-11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Rusty. He appears to be rather h*ckin fluffy. Also downright adorable af. 12/10 would rub my face against his https://t.co/1j9kLGb4wV,12,10,,2130.0,7489.0,114.0,,Rusty,https://twitter.com/dog_rates/status/785872687017132033/video/1
785533386513321988,,,2016-10-10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dallas. Her tongue is ridiculous. 11/10 h*ckin proud af https://t.co/h4jhlH4EyG,11,10,,2334.0,10183.0,63.0,,Dallas,https://twitter.com/dog_rates/status/785533386513321988/photo/1
785264754247995392,,,2016-10-09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Doc. He requested to be carried around like that. 12/10 anything for Doc https://t.co/mWYACm4qnx,12,10,,1911.0,8128.0,80.0,,Doc,https://twitter.com/dog_rates/status/785264754247995392/photo/1
785170936622350336,,,2016-10-09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Hero. He was enjoying the car ride until he remembered that bees are dying globally at an alarming rate. 11/10 https://t.co/cubFg7F4qQ,11,10,,5639.0,13491.0,118.0,,Hero,https://twitter.com/dog_rates/status/785170936622350336/photo/1
784826020293709826,,,2016-10-08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Rusty. He's going D1 for sure. Insane vertical. 13/10 would draft https://t.co/AsykOwMrXQ,13,10,,3712.0,11310.0,73.0,,Rusty,https://twitter.com/dog_rates/status/784826020293709826/photo/1
784517518371221505,,,2016-10-07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Frankie. He has yet to learn how to control his tongue. 11/10 maybe one day https://t.co/p6fgYe2dB6,11,10,,2970.0,10039.0,83.0,,Frankie,https://twitter.com/dog_rates/status/784517518371221505/photo/1
784431430411685888,,,2016-10-07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stormy. He's curly af. Already pupared for Coachella next year. 12/10 https://t.co/PHA1vtqqpt,12,10,,1491.0,6329.0,77.0,,Stormy,https://twitter.com/dog_rates/status/784431430411685888/photo/1
783821107061198850,,,2016-10-06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Mairi. She has mastered the art of camouflage. 12/10 h*ckin sneaky af https://t.co/STcPjiNAHp,12,10,,2269.0,8209.0,77.0,,Mairi,https://twitter.com/dog_rates/status/783821107061198850/photo/1
783695101801398276,,,2016-10-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loomis. He's the leader of the Kenneth search party. The passion is almost overwhelming. 12/10 one day he will be free https://t.co/kCRKlFg4AY,12,10,,3737.0,11650.0,126.0,,Loomis,https://twitter.com/dog_rates/status/783695101801398276/photo/1
783466772167098368,,,2016-10-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finn. He likes eavesdropping from filing cabinets. It's a real issue but no one has approached him about it. 11/10 would still pet https://t.co/s8W8Del9HQ,11,10,,2608.0,9468.0,138.0,,Finn,https://twitter.com/dog_rates/status/783466772167098368/photo/1
783391753726550016,,,2016-10-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Godi. He's an avid beachgoer and part time rainbow summoner. Eyeliner flawless af. 13/10 would snug well https://t.co/BO936YdJdi,13,10,,6441.0,18908.0,109.0,,Godi,https://twitter.com/dog_rates/status/783391753726550016/photo/1
783334639985389568,,,2016-10-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Dave. He's currently in a predicament. Doesn't seem to mind tho. 12/10 someone assist Dave https://t.co/nfprKAXqwu,12,10,,13616.0,32651.0,98.0,,Dave,https://twitter.com/dog_rates/status/783334639985389568/photo/1
783085703974514689,,,2016-10-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Earl. He can't catch. Did his best tho. 11/10 would repair confidence with extra pats https://t.co/IsqyvbjFgM,11,10,,2565.0,9112.0,93.0,,Earl,https://twitter.com/dog_rates/status/783085703974514689/photo/1
782969140009107456,,,2016-10-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Cali. She arrived preassembled. Convenient af. 12/10 appears to be rather h*ckin pettable https://t.co/vOBV1ZqVcX,12,10,,8521.0,26949.0,97.0,,Cali,https://twitter.com/dog_rates/status/782969140009107456/photo/1
782747134529531904,,,2016-10-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Deacon. He's the happiest almost dry doggo I've ever seen. 11/10 would smile back https://t.co/C6fUMnHt1H,11,10,doggo,1604.0,8310.0,89.0,,Deacon,https://twitter.com/dog_rates/status/782747134529531904/photo/1
782722598790725632,,,2016-10-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Penny. She fought a bee and the bee won. 10/10 you're fine Penny, everything's fine https://t.co/zrMVdfFej6",10,10,,6238.0,19250.0,91.0,,Penny,https://twitter.com/dog_rates/status/782722598790725632/photo/1
782598640137187329,,,2016-10-02,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Timmy. He's quite large. According to a trusted source it's actually a dog wearing a dog suit. 11/10 https://t.co/BIUchFwHqn,11,10,,2184.0,8694.0,108.0,,Timmy,https://twitter.com/dog_rates/status/782598640137187329/photo/1
782305867769217024,,,2016-10-01,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sampson. He just graduated. Ready to be a doggo now. Time for the real world. 12/10 have fun with taxes https://t.co/pgVKxRw0s1,12,10,doggo,6470.0,18630.0,111.0,,Sampson,https://twitter.com/dog_rates/status/782305867769217024/photo/1
781661882474196992,,,2016-09-30,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Who keeps sending in pictures without dogs in them? This needs to stop. 5/10 for the mediocre road https://t.co/ELqelxWMrC,5,10,,3129.0,11634.0,98.0,,,https://twitter.com/dog_rates/status/781661882474196992/photo/1
781524693396357120,,,2016-09-29,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Idk why this keeps happening. We only rate dogs. Not Bangladeshi Couch Chipmunks. Please only send dogs... 12/10 https://t.co/ya7bviQUUf,12,10,,6426.0,23163.0,112.0,,,https://twitter.com/dog_rates/status/781524693396357120/photo/1
781251288990355457,,,2016-09-28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Oakley. He just got yelled at for going 46 in a 45. Churlish af. 11/10 would still pet so well https://t.co/xIYsa6LPA4,11,10,,2458.0,9428.0,102.0,,Oakley,https://twitter.com/dog_rates/status/781251288990355457/photo/1
781163403222056960,,,2016-09-28,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","We normally don't rate lobsters, but this one appears to be a really good lobster. 10/10 would pet with caution https://t.co/YkHc7U7uUy",10,10,,3168.0,10895.0,111.0,,,https://twitter.com/dog_rates/status/781163403222056960/photo/1
780858289093574656,,,2016-09-27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Dash. He's very stylish, but also incredibly unimpressed with the current state of our nation. 10/10 would pet ears first https://t.co/YElO4hvXI6",10,10,,2328.0,8033.0,129.0,,Dash,https://twitter.com/dog_rates/status/780858289093574656/photo/1
780800785462489090,,,2016-09-27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Koda. He has a weird relationship with tall grass. Slightly concerning. 11/10 would def still pet https://t.co/KQzSR8eCsw,11,10,,1505.0,6141.0,105.0,,Koda,https://twitter.com/dog_rates/status/780800785462489090/photo/1
780601303617732608,,,2016-09-27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Hercules. He can have whatever he wants for the rest of eternity. 12/10 would snug passionately https://t.co/mH0IOyFdIG,12,10,,3839.0,13525.0,100.0,,Hercules,https://twitter.com/dog_rates/status/780601303617732608/photo/1
780543529827336192,,,2016-09-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Here's a perturbed super floof. 12/10 would snug so damn well https://t.co/VG095mi09Q,12,10,,2032.0,7040.0,61.0,,,https://twitter.com/dog_rates/status/780543529827336192/photo/1
780459368902959104,,,2016-09-26,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Bear. Don't worry, he's not a real bear tho. Contains unreal amounts of squish. 11/10 heteroskedastic af https://t.co/coi4l1T2Sm",11,10,,1224.0,5892.0,112.0,,Bear,https://twitter.com/dog_rates/status/780459368902959104/photo/1
780192070812196864,,,2016-09-25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",We only rate dogs. Pls stop sending in non-canines like this Urban Floof Giraffe. I can't handle this. 11/10 https://t.co/zHIqpM5Gni,11,10,,2589.0,9712.0,108.0,,,https://twitter.com/dog_rates/status/780192070812196864/photo/1
779834332596887552,,,2016-09-25,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Scout. He really wants to kiss himself. H*ckin inappropriate. 11/10 narcissistic af https://t.co/x0gV2Ck3AD,11,10,,8237.0,21252.0,91.0,,Scout,https://twitter.com/dog_rates/status/779834332596887552/photo/1
779123168116150273,,,2016-09-23,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Reggie. He hugs everyone he meets. 12/10 keep spreading the love Reggie https://t.co/uMfhduaate,12,10,,4207.0,13206.0,79.0,,Reggie,https://twitter.com/dog_rates/status/779123168116150273/photo/1
779056095788752897,,,2016-09-22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Everybody drop what you're doing and look at this dog. 13/10 must be super h*ckin rare https://t.co/I1bJUzUEW5,13,10,,5247.0,16500.0,86.0,,,https://twitter.com/dog_rates/status/779056095788752897/photo/1
778990705243029504,,,2016-09-22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jay. He's really h*ckin happy about the start of fall. Sneaky tongue slip in 2nd pic. 11/10 snuggly af https://t.co/vyx1X5eyWI,11,10,,8437.0,22342.0,110.0,,Jay,https://twitter.com/dog_rates/status/778990705243029504/photo/1
778748913645780993,,,2016-09-22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Mya (pronounced ""mmmyah?""). Her head is round af. 11/10 would pat accordingly https://t.co/1dpEuALnY0",11,10,,1562.0,7717.0,85.0,,Mya,https://twitter.com/dog_rates/status/778748913645780993/photo/1
778650543019483137,,,2016-09-21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Strider. He thinks he's a sorority girl. Already wants to go to NYC for a weekend to say he's ""studied abroad"" 10/10 https://t.co/KYZkPuiC1l",10,10,,1729.0,6430.0,121.0,,Strider,https://twitter.com/dog_rates/status/778650543019483137/photo/1
778624900596654080,,,2016-09-21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Penny. She's a sailor pup. 11/10 would take to the open seas with https://t.co/0rRxyBQt32,11,10,,1176.0,5177.0,73.0,,Penny,https://twitter.com/dog_rates/status/778624900596654080/photo/1
778408200802557953,,,2016-09-21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",RIP Loki. Thank you for the good times. You will be missed by many. 14/10 https://t.co/gJKD9pst5A,14,10,,5023.0,15135.0,73.0,,,https://twitter.com/dog_rates/status/778408200802557953/photo/1
778383385161035776,,,2016-09-21,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Nala. She's a future Dogue model. Won't respond to my texts. 13/10 would be an honor to pet https://t.co/zP1IvAATWv,13,10,,1271.0,6515.0,99.0,,Nala,https://twitter.com/dog_rates/status/778383385161035776/photo/1
778286810187399168,,,2016-09-20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Stanley. He has too much skin. Isn't happy about it. Quite pupset actually. Still 11/10 would comfort https://t.co/hhTfnPrWfb,11,10,,3836.0,11576.0,109.0,,Stanley,https://twitter.com/dog_rates/status/778286810187399168/photo/1
778039087836069888,,,2016-09-20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Evolution of a pupper yawn featuring Max. 12/10 groundbreaking stuff https://t.co/t8Y4x9DmVD,12,10,pupper,3065.0,9417.0,68.0,,,https://twitter.com/dog_rates/status/778039087836069888/photo/1
778027034220126208,,,2016-09-20,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sophie. She's a Jubilant Bush Pupper. Super h*ckin rare. Appears at random just to smile at the locals. 11.27/10 would smile back https://t.co/QFaUiIHxHq,27,10,pupper,1885.0,7320.0,137.0,,Sophie,https://twitter.com/dog_rates/status/778027034220126208/photo/1
777885040357281792,,,2016-09-19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Wesley. He's clearly trespassing. Seems rather h*ckin violent too. Weaponized forehead. 3/10 wouldn't let in https://t.co/pL7wbMRW7M,3,10,,1893.0,7078.0,116.0,,Wesley,https://twitter.com/dog_rates/status/777885040357281792/photo/1
777684233540206592,,,2016-09-19,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","""Yep... just as I suspected. You're not flossing."" 12/10 and 11/10 for the pup not flossing https://t.co/SuXcI9B7pQ",12,10,,3403.0,12518.0,91.0,,,https://twitter.com/dog_rates/status/777684233540206592/photo/1
777621514455814149,,,2016-09-18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Derek. You can't look at him and not smile. Must've just had a blue pupsicle. 12/10 would snug intensely https://t.co/BnVTMtUeI3,12,10,,2910.0,9742.0,112.0,,Derek,https://twitter.com/dog_rates/status/777621514455814149/photo/1
777189768882946048,,,2016-09-17,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Jeffrey. He's being held so he doesn't fly away. 12/10 would set free https://t.co/d3aLyCykn7,12,10,,4999.0,15921.0,77.0,,Jeffrey,https://twitter.com/dog_rates/status/777189768882946048/photo/1
776813020089548800,,,2016-09-16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Solomon. He was arrested for possession of adorable and attempted extra pats on the head. 12/10 would post bail https://t.co/nFqLaOLUQA,12,10,,1405.0,5444.0,116.0,,Solomon,https://twitter.com/dog_rates/status/776813020089548800/photo/1
776477788987613185,,,2016-09-15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Huck. He's addicted to caffeine. Hope it's not too latte to seek help. 11/10 stay strong pupper https://t.co/iJE3F0VozW,11,10,pupper,3249.0,9858.0,103.0,,Huck,https://twitter.com/dog_rates/status/776477788987613185/photo/1
776218204058357768,,,2016-09-15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Atlas rolled around in some chalk and now he's a magical rainbow floofer. 13/10 please never take a bath https://t.co/nzqTNw0744,13,10,floofer,18497.0,33345.0,104.0,,,https://twitter.com/dog_rates/status/776218204058357768/photo/1
776201521193218049,,,2016-09-14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is O'Malley. That is how he sleeps. Doesn't care what you think about it. 10/10 comfy af https://t.co/Pq150LeRaC,10,10,,2919.0,10681.0,93.0,,O'Malley,https://twitter.com/dog_rates/status/776201521193218049/photo/1
776088319444877312,,,2016-09-14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I can't tap the screen to make the hearts appear fast enough. 10/10 for the source of all future unproductiveness https://t.co/wOhuABgj6I,10,10,,179.0,2045.0,113.0,,,https://twitter.com/dog_rates/status/776088319444877312/photo/1
775842724423557120,,,2016-09-13,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Blue. He was having an average day until his owner told him about Bront. 12/10 h*ckin hysterical af https://t.co/saRYTcxQeH,12,10,,3116.0,13022.0,107.0,,Blue,https://twitter.com/dog_rates/status/775842724423557120/photo/1
775364825476165632,,,2016-09-12,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finley. He's an independent doggo still adjusting to life on his own. 11/10 https://t.co/7FNcBaKbci,11,10,doggo,3472.0,8295.0,83.0,,Finley,https://twitter.com/dog_rates/status/775364825476165632/photo/1
775085132600442880,,,2016-09-11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Tucker. He would like a hug. 13/10 someone hug him https://t.co/wdgY9oHPrT,13,10,,5488.0,17281.0,58.0,,Tucker,https://twitter.com/dog_rates/status/775085132600442880/photo/1
774757898236878852,,,2016-09-10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Finley. She's a Beneboop Cumbersplash. 12/10 I'd do unspeakable things for Finley https://t.co/dS8SCbNF9P,12,10,,2035.0,9462.0,89.0,,Finley,https://twitter.com/dog_rates/status/774757898236878852/photo/1
774639387460112384,,,2016-09-10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Sprinkles. He's trapped in light jail. 10/10 would post bail for him https://t.co/4s5Xlijogu,10,10,,2013.0,7508.0,76.0,,Sprinkles,https://twitter.com/dog_rates/status/774639387460112384/photo/1
774314403806253056,,,2016-09-09,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",I WAS SENT THE ACTUAL DOG IN THE PROFILE PIC BY HIS OWNER THIS IS SO WILD. 14/10 ULTIMATE LEGEND STATUS https://t.co/7oQ1wpfxIH,14,10,,6478.0,24167.0,103.0,,,https://twitter.com/dog_rates/status/774314403806253056/photo/1
773985732834758656,,,2016-09-08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Meet Winnie. She just made awkward eye contact with the driver beside her. Poor pupper panicked. 11/10 would comfort https://t.co/RFWtDqTnAz,11,10,pupper,4492.0,11925.0,116.0,,Winnie,https://twitter.com/dog_rates/status/773985732834758656/photo/1
773922284943896577,,,2016-09-08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","This is Heinrich (pronounced ""Pat""). He's a Botswanian Vanderfloof. Snazzy af bandana. 12/10 downright puptacular https://t.co/G56ikYAqFg",12,10,,1999.0,7110.0,113.0,,Heinrich,https://twitter.com/dog_rates/status/773922284943896577/photo/1
773704687002451968,,,2016-09-08,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Loki. He knows he's adorable. One ear always pupared. 12/10 would snug in depicted fashion forever https://t.co/OqNggd4Oio,12,10,,1891.0,7317.0,106.0,,Loki,https://twitter.com/dog_rates/status/773704687002451968/photo/1
773670353721753600,,,2016-09-07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Shakespeare. He appears to be maximum level pettable. Born with no eyes tho (tragic). 10/10 probably wise https://t.co/rA8WUVOLBr,10,10,,1501.0,5935.0,113.0,,Shakespeare,https://twitter.com/dog_rates/status/773670353721753600/photo/1
773547596996571136,,,2016-09-07,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chelsea. She forgot how to dog. 11/10 get it together pupper https://t.co/nBJ5RE4yHb,11,10,pupper,7126.0,24553.0,68.0,,Chelsea,https://twitter.com/dog_rates/status/773547596996571136/photo/1
773308824254029826,,,2016-09-06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Bungalo. She uses that face to get what she wants. It works unbelievably well. 12/10 would never say no to https://t.co/0Fcft7jl4N,12,10,,8640.0,25846.0,114.0,,Bungalo,https://twitter.com/dog_rates/status/773308824254029826/photo/1
773247561583001600,,,2016-09-06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Chip. He's a pupholder. Comes with the car. Requires frequent pettings. Shifts for you. 10/10 innovative af https://t.co/hG5WYT9ECn,10,10,,3699.0,10414.0,115.0,,Chip,https://twitter.com/dog_rates/status/773247561583001600/photo/1
773191612633579521,,,2016-09-06,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Grey. He's the dogtor in charge of your checkpup today. 12/10 I'd never miss an appointment https://t.co/9HEVPJEioD,12,10,,4736.0,11117.0,99.0,,Grey,https://twitter.com/dog_rates/status/773191612633579521/photo/1
772877495989305348,,,2016-09-05,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",You need to watch these two doggos argue through a cat door. Both 11/10 https://t.co/qEP31epKEV,11,10,,4501.0,9555.0,71.0,,,https://twitter.com/dog_rates/status/772877495989305348/video/1
772826264096874500,,,2016-09-05,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Meet Roosevelt. He's preparing for takeoff. Make sure tray tables are in their full pupright &amp; licked position
11/10 https://t.co/7CQkn3gHOQ",11,10,,2669.0,8842.0,120.0,,Roosevelt,https://twitter.com/dog_rates/status/772826264096874500/photo/1
772581559778025472,,,2016-09-04,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Guys this is getting so out of hand. We only rate dogs. This is a Galapagos Speed Panda. Pls only send dogs... 10/10 https://t.co/8lpAGaZRFn,10,10,,1968.0,7192.0,116.0,,,https://twitter.com/dog_rates/status/772581559778025472/photo/1
772193107915964416,,,2016-09-03,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",This is Willem. He's a Penn State pupper. Thinks the hood makes him more intimidating. It doesn't. 12/10 https://t.co/Dp0s7MRIHK,12,10,pupper,1612.0,6665.0,104.0,,Willem,https://twitter.com/dog_rates/status/772193107915964416/photo/1
